image_name,pcnt_road,pcnt_sidewalk,pcnt_building,pcnt_wall,pcnt_fence,pcnt_pole,pcnt_traffic_light,pcnt_traffic_sign,pcnt_vegetation,pcnt_terrain,pcnt_sky,pcnt_person,pcnt_rider,pcnt_car,pcnt_truck,pcnt_bus,pcnt_train,pcnt_motorcycle,pcnt_bicycle,pcnt_unlabeled
Restoration_Image_09,0.0,0.0,0.0,0.0,0.0,0.020252072549762235,5.260278584353827e-06,0.0,0.6629134578967302,0.006612170180532761,0.30374952657492743,0.0,0.0,1.3150696460884569e-05,7.101376088877667e-05,0.0,0.0,0.0,0.0008074527626983126,0.005575895299415057
MD2,0.00035281246560887663,0.0053957649556880495,0.18849572417186175,0.0005890997132184913,0.014306707321020502,0.013290348475138051,8.41571018883559e-05,9.710434833271834e-06,0.253089536682786,0.265344105442375,0.23426747716429408,0.0,0.0,0.002197795083930525,0.0,0.0,0.0,0.0,0.0,0.022576760987357013
BaltParksDSC,0.0,0.0,0.007987192998533725,0.0007188187316715543,0.017497938049853373,0.009516472690615835,0.0002061950146627566,0.0005154875366568915,0.6295248350439883,0.2551520115469208,0.05377394153225806,0.0,0.0,0.020997525659824046,0.0007560483870967742,0.0,0.0,0.0,0.0,0.0033535328079178886
BaltClayworks3,0.01131449195965325,0.004514839998710967,0.045309529180496924,0.0,6.445167735490316e-06,0.025706551513003127,0.0005059456672359898,0.003219361283877413,0.38481840739905254,0.4819051915826109,0.0,0.0,0.0,0.0006606296928877574,0.012100802423383069,0.0,0.0,0.0,0.0,0.029937804131352518
Urban_Image_03,0.0,0.0,0.06992085774739583,0.0,0.0,0.027674357096354168,0.062347412109375,0.0036366780598958335,0.10113525390625,0.0,0.5652974446614584,0.0,0.0,0.0035807291666666665,0.0,0.11553446451822917,0.0,0.0,0.0,0.050872802734375
washingtonmarvin1,0.0,0.0,0.0,0.004225189072387714,0.024286798374234708,0.024148531151926736,0.00037299994855173125,0.0,0.5022187065905233,0.3286290322580645,0.11611874260431136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgetowneast,0.0,0.0029210960410557185,0.20482610887096775,0.007128047104105572,0.03351241752199414,0.00011741660557184751,0.0,0.010885378482404692,0.14254375916422288,0.5925414681085044,0.0,0.0,0.0,0.004318640029325513,0.0,0.0,0.0,0.0,0.0,0.0012056680718475073
washwatts1,0.015218337609970675,0.01565363819648094,0.0,0.006592512829912024,0.012638036107038123,0.006257445931085044,0.0,0.0,0.5467690386730205,0.2876563645527859,0.0001374633431085044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10907716275659823
Restoration_Image_19,0.0,0.003045038485541918,0.014897545246515499,0.0,0.01584798210942376,0.005654514250052007,0.0,0.0,0.7102532764718119,0.03576555023923445,0.19312070938215103,0.0,0.0,0.0004485645933014354,1.3001872269606824e-06,0.0,0.0,4.2906178489702516e-05,2.3403370085292282e-05,0.02089920948616601
Urban_Image_47,0.10289183222958058,0.044415011037527596,0.6522075055187638,0.0,0.0,0.04192788815305372,0.012089771891096394,0.0010375275938189845,0.0,0.0,0.06947019867549668,0.005091979396615158,0.0,0.00188373804267844,0.040007358351729215,0.025592347314201618,6.622516556291391e-05,0.0,0.0,0.0033186166298749082
Restoration_Image_03,0.0,0.019804451841065114,0.0016967443311836905,7.801123361764094e-06,0.008624141876430206,0.003864156438527148,0.0,0.00017942583732057416,0.5047573850634491,0.007463074682754317,0.44692765758269193,7.801123361764094e-06,0.0,0.0011857707509881424,3.770542958185979e-05,0.0,0.0,0.0,0.0,0.005443883919284377
ASTT_07,0.0,0.015440911663322529,0.11446918248700931,0.0,0.08616620363224778,0.0026849565262128928,0.0003955085661367495,0.00011897412152081082,0.6479780830375058,0.06140350877192982,0.026450841179194322,0.0014437670422390286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043448062972680966
Congressional,0.002730531117627892,1.6291951775822744e-05,0.05093189964157706,0.0028413163897034865,0.01408927989573151,0.0235940045617465,0.0001140436624307592,0.0010492016943629847,0.37003258390355165,0.3134929944607364,0.07460736396220267,0.00895405669599218,0.0,0.07080156402737048,0.001942000651678071,0.0,0.0,0.0,0.0,0.06480286738351254
Restoration_Image_27,0.0,1.3001872269606824e-06,0.00142890576242979,0.0,0.015022363220303724,0.0007749115872685667,0.0,0.0002288329519450801,0.9615352610775951,0.015005460786353234,0.0003692531724568338,0.00033544830455585603,0.0,0.0017422508841273144,0.0,0.0,0.0,0.0,0.0003614520490950697,0.0031945600166423966
margo2,0.0804017366202346,0.0033048478739002934,0.0007875504032258064,0.003104380498533724,0.014931955645161291,0.009344643511730205,4.8684934017595305e-05,0.000632904142228739,0.05660912298387097,0.18208165322580644,0.36153432001466274,0.0,0.0,0.0027034457478005867,0.0,0.0,0.0,0.0,2.5774376832844576e-05,0.28448898002199413
jessup2,0.003651250986607802,0.0005582756341562016,0.352169253771569,0.03663122365035261,0.04071882800618595,0.01598785910919743,0.0004459788111937473,0.013251025109569615,0.13212523341696772,0.09088663154449841,0.019812368051233018,0.002682289828474624,0.0,0.022520325724956203,0.018496890982244267,0.0,0.0,0.0,0.0,0.25006256537279337
Restoration_Image_43,0.0009915625131506965,0.0002945756007238143,0.0,0.0,0.0,0.00016832891469932248,0.0,0.0,0.7139065984934562,0.2820114253250852,8.153431805748433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025459748348272524
sharpe2,0.0,0.00011741660557184751,0.07451085960410557,0.0,0.2688324780058651,0.00839385538856305,0.0005154875366568915,0.00011741660557184751,0.3247227822580645,0.049667224156891496,0.18174658632697946,1.4319098240469209e-05,0.0,0.008150430718475073,0.0008419629765395895,0.0,0.0,0.0,0.0,0.08236918071847507
rocco_buda_after,0.0009717534443645216,0.034626929674099485,0.0,0.0,0.5488055386488131,0.029505339456648037,0.0,0.019739390250650142,0.22519780888618382,0.04411622309522492,0.002700852099817407,0.0,0.0,0.02610247330271676,0.0,0.0,0.0,0.0,0.0,0.06823369114148177
Amazing_Grace_087,0.0035934983347985397,0.010106714066620892,0.023101060723704898,0.00013475618755494524,0.012609328978355589,0.02034818432079673,0.0005486501921879914,0.00042351944660125643,0.2314469606062745,0.39986973568536355,0.23998793611273317,0.0,0.0,0.001129385190936684,0.0,0.0,0.0,0.0,0.0,0.05670027015407124
Thanksgiving_Place_69,0.019113031846478366,0.013460153315840922,0.044393424911251735,0.0,0.04031614961156557,0.020431393733600863,0.0,0.0,0.14610343674435355,0.20984141071152956,0.25024437927663734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03995601173020528,0.2161406081185368
WCI_007,0.0,0.002291662620652153,0.1587235309730503,0.0,0.010930712810652995,0.0009839907297715458,0.000349575653997786,9.710434833271834e-06,0.5921552633793608,0.007295773371398238,0.218368258530617,0.0,0.0,0.0019259029085989137,0.0,0.0,0.0,0.0,0.0,0.0069656185870669955
Restoration_Image_45,0.0016911795648697555,0.0013518915961789337,0.0005286579977275596,0.0,0.0,4.471236796700753e-05,0.0,0.0,0.8034996633421706,0.05711873500820604,0.13238017085384843,0.0,0.0,0.0006943567731347053,0.0,0.0,0.0,0.0,2.8931532213946052e-05,0.0026617009636830365
unity2,0.0,0.003677144428152493,0.00010596132697947214,0.0,0.00041525384897360705,0.00014032716275659825,0.0,3.150201612903226e-05,0.5946807413856305,0.38473412298387094,0.0,0.00011168896627565982,0.0,0.0013517228739002934,7.732313049853372e-05,0.0,0.0,0.0,0.0,0.014674211876832845
WhitWalker_TKF049,0.014035296293360809,0.10620921508018283,0.0,0.0,0.0,0.003124091833769253,0.0,0.0012714327230456263,0.4475013870175161,0.3606542759768566,0.032558584977939814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034645716097329
jessup3,0.010437567525852755,0.011431162216391419,0.28067603025158205,0.00026367237742449965,0.008720481555795648,0.015116144466738694,0.00010932757112723157,9.646550393579256e-06,0.20248430827802644,0.26050187786180995,0.10980668313011267,0.0,0.0,0.0396505376344086,0.0001929310078715851,0.0,0.0,0.0,0.0,0.06059962957246488
ARC_of_PG_Dedication_028,0.0,0.0,0.15228320067029744,2.9003254809706423e-05,0.03548064838387419,0.003306371048306532,0.0,0.0004769424124262834,0.38834069156649803,0.3176984306016564,0.0026392961876832845,0.0,0.0,0.08520511746318198,0.011830105378492476,0.0,0.0,0.0,0.0,0.002710193032773678
AnneArundel1,0.009685438049853373,0.002099179802052786,0.2065701750366569,0.0,0.0036828720674486806,0.004121036473607038,0.0,0.0,0.5536164314516129,0.0007216825513196481,0.013242302052785924,0.00019187591642228738,0.0,0.003347805168621701,0.0007560483870967742,0.0,0.0,0.0001861482771260997,0.0,0.2017790047653959
leon1,0.004195706541747598,0.07358355232255526,0.1557108580568991,0.0016122684744385625,0.007410722220106384,0.01740805626436125,2.539005471556791e-05,2.85638115550139e-05,0.27257493239897934,0.22789795737009813,0.15278148049409046,1.5868784197229944e-05,0.0,0.001688438638585266,0.002418402711657844,0.0,0.0,0.0,0.0,0.082647801856013
AVAM_24,0.0001286206719143901,0.032103719709831766,0.14649572979369244,0.06013659515357308,5.1448268765756035e-05,0.0077493954828420026,4.1801718372176776e-05,0.000414801666923908,0.6356144209497351,0.045303416165046045,0.0661110253639965,0.0,0.0,0.0,0.0022347841745125278,0.0,0.0,0.0,0.0,0.0036142408807943614
washmeridian2,0.1647068594208211,0.1289091138196481,0.24205862811583578,0.0,0.0,0.019347965542521994,0.0,0.0,0.19641793438416422,0.09410797745601172,0.023202666788856303,0.0002634714076246334,0.0,0.0045191074046920824,0.0009479243035190616,0.0,0.0,0.0,0.0,0.12551835135630499
sharpehealth,0.0,0.01370910465542522,0.16254467558651026,0.0,0.10386787481671554,0.012491981304985337,0.0,0.012603670271260997,0.4565186262829912,0.10014204545454546,0.11006231671554252,0.0,0.0,0.0032532991202346043,0.0,0.0,0.0,0.0,0.0,0.024806405791788857
unzentozen,0.02344609145894428,0.10870773002199413,0.02161897452346041,0.3729953262463343,0.011131666972140762,0.016988178152492667,0.0003407945381231672,0.00048398552052785924,0.196380704728739,0.02017274560117302,0.02149869409824047,0.0,0.0,0.003691463526392962,0.0,0.10586682093108504,0.0,0.0,0.00030642870234604105,0.09637039497800587
BaltClayworks1,3.236811611090611e-05,0.003414836249700595,0.006949434529011543,0.0,0.0072278003275653355,0.0358185572883287,0.0012202779773811605,0.0027448162462048384,0.6640448492616833,0.011503628465816033,0.13809856738718093,0.0,0.0,0.00030102347983142685,0.0751911337256349,0.0,0.0,0.0,0.0,0.053452706945550356
Urban_Image_24,0.24795826347609612,0.09744131992074379,0.2099845043946553,0.0001206625006350658,0.007173068129858253,0.015324137580653355,0.0002540263171264543,0.0010065792816135752,0.14417581161408322,0.007614438855865467,0.20828252806990805,0.0054869684499314125,0.00018734440888076005,0.029279708377787938,0.0,0.0,0.0,0.0,0.003902479296855154,0.021808159325306102
newborn1,0.0,0.0,0.052397791961359325,0.0012880225403944568,0.17736185383244207,0.002679546892070611,0.0,0.0,0.4339140934966362,0.3167931688804554,0.0,5.750100626760968e-06,0.0,0.0,4.6000805014087746e-05,0.0,0.0,0.0,0.0,0.015513771491001093
Frederick2,0.0,0.12766933223093518,0.002948699729998579,0.0,0.04931401552831139,0.01042541372227318,0.0,0.0,0.48836345550144045,0.31839497719844456,0.0012272791866368674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016568269019597711
Urban_Image_41,0.1458074074074074,0.004866666666666667,0.4821925925925926,0.0,0.0,0.006044444444444444,0.004622222222222222,0.0027555555555555554,0.0,0.0,0.14557777777777778,0.007237037037037037,0.0,0.026962962962962963,0.1024962962962963,0.0,0.0,0.0,0.00035555555555555557,0.07108148148148148
Restoration_Image_07,8.84127314333264e-05,0.0021011025587684626,0.0003744539213646765,0.0028630122737674226,0.007871333472019971,0.00325826919076347,0.0,0.0,0.6819169960474308,0.09735411899313501,0.18125910131058873,6.240898689411275e-05,0.0,0.0006162887455793634,0.0,0.0,0.0,0.0,0.0,0.02223450176825463
Providence_Hospital_20,0.012829912023460411,0.011164274322169059,0.005138395842979883,0.002633508257447137,0.00014791377270154858,0.007434274836651746,0.00013183618871224982,6.752585275505479e-05,0.4667804959613109,0.285949477800072,0.12133109533364202,0.002115810052991717,0.0,0.013399058496681587,0.03072104748675207,0.0,0.0,0.0003440602973709935,0.0,0.03981131347430159
Friends3,0.004739621517595308,0.012603670271260997,0.10064035007331379,0.0002548799486803519,0.016739025843108504,0.019597117851906157,0.0,4.5821114369501466e-05,0.3973607038123167,0.2514061354472141,0.18051228005865103,0.0002491523093841642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015851241752199412
StLuke_s_labyrinth_from_the_churchyard,0.0,0.0,0.00010564868291308635,0.0005026316126471078,0.0,0.004542893365262713,0.0,0.0,0.5890842500224103,0.31808897539986425,0.07401490606871647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013660694848186045
Restoration_Image_10,0.0,0.0,0.0,0.0,8.416445734966124e-05,0.020883305979884696,0.0,0.00011309598956360729,0.6312123890081218,0.0002919454614316374,0.30142185330135085,3.9452089382653705e-05,0.0,0.0,0.0008889870807557968,0.0,0.0,0.0,0.005952005218196356,0.03911280141396288
CommunityMeditation2,0.0,0.0,0.24881990533518547,0.0,0.12073944024283582,0.06425245665483356,2.5724134382878018e-05,0.007578973092555436,0.40025788444718835,0.00017042239028656686,0.12303210371970984,0.0,0.0,0.001389103256675413,0.00985234346864228,0.0,0.0,0.0,0.0,0.02388164325770438
Urban_Image_26,0.060585185185185186,0.02525185185185185,0.6191555555555556,0.0,0.0,0.03852592592592593,0.001288888888888889,0.0054444444444444445,0.0,0.0,0.11645185185185185,0.0862962962962963,0.0,0.005096296296296297,0.00817037037037037,0.006422222222222222,0.0,0.0,0.0,0.027311111111111112
Restoration_Image_36,0.2199305700020803,0.00922092781360516,0.0,0.0,0.0,0.005508893280632411,0.0,2.600374453921365e-06,0.040659454961514456,0.1401952881214895,0.45702231121281467,0.0,0.0,0.035948876638235906,0.0,0.0,0.0,0.0,0.0,0.0915110775951737
Urban_Image_08,0.3033487019255195,0.0560572575318803,0.15304133008179646,0.0003238835543362292,0.007106386221612559,0.008474953005131331,0.0002857796067672611,0.0,0.16639993903368389,0.03865645480871818,0.2532705888330031,0.005861657267692933,0.0,0.002324340801707057,0.0,0.0,0.0,0.0,0.0007366763196667175,0.004112051008484479
Urban_Image_05,0.18047078450520834,0.0251617431640625,0.3375244140625,0.0,0.006439208984375,0.0058441162109375,0.0007527669270833334,0.0,0.005137125651041667,0.0,0.2888081868489583,0.0025990804036458335,0.0,0.0010732014973958333,0.0011494954427083333,0.13714599609375,0.0,0.0,0.0,0.007893880208333334
national2,0.0,0.0,0.0,0.0,0.05138569654698687,0.028450371192306676,0.0,0.0010864970542389897,0.7618953264114554,0.12805474095796676,0.009702517767033896,0.0,0.0,0.0,3.302422657261367e-06,0.0,0.0,0.0,0.0,0.019421547647354098
