state,county_num,fixed tract,block_group,GEOID,GEOID_text,TotalPop,TotalMedianAge,MalePop,MMedianAge,FemalePop,FMedianAge,TotalAll,White,BlackorAA,Native,Asian,PacificIslander,Other,TwoPlus,HispanicLatino,MedianHHIncome,TotalCivLaborForce,TotalCivEmployed,TotalCivUnemployed,TotalEdu,NoSchooling,Nursery,Kindergarten,1stGrade,2ndGrade,3rdGrade,4thGrade,5thGrade,6thGrade,7thGrade,8thGrade,9thGrade,10thGrade,11thGrade,12thGradeNoGrad,HSGrad,GEDHSGrad,1YrCollege,1PlusYrsCollegeNoDeg,AssociatesDeg,BachelorsDeg,MastersDeg,ProSchoolDeg,DoctorateDeg,Less10k,10k_14.9k,15k_19.9k,20k_24.9k,25k_29.9k,30k_34.9k,35k_39.9k,40k_44.9k,45k_49.9k,50k_59.9k,60k_749.9k,75k_99.9k,100k_124.9k,125k_149.9k,150k_199.9k,200k+,PercWhite,PercBlack,PercNative,PercAsian,PercPacificIslander,PercOther,PercTwoPlus,PercHispanicLatino,PercCivEmployed,PercCivUnemployed,PercNoHS,PercHS,PercCollege,PercMasters,PercProSchool,PercDoctorate
17,31,620400,2,17316204002,170316204002.00,772,31.9,387,31.5,385,34.9,772,71,23,0,0,0,0,10,668,41458,401,361,40,484,17,0,0,0,0,0,0,0,0,0,15,0,15,0,47,255,10,11,67,0,22,11,14,0,0,0,52,40,35,0,0,6,10,29,20,21,34,14,0,0,9.196891192,2.979274611,0,0,0,0,1.295336788,86.52849741,90.02493766,9.975062344,19.4214876,54.75206612,20.66115702,2.272727273,2.892561983,0
17,31,806003,3,17318060033,170318060033.00,1663,34.5,879,33.5,784,38.4,1663,230,0,0,868,0,0,22,543,97071,757,731,26,982,20,0,0,0,25,0,0,0,0,0,0,0,27,0,0,317,62,33,95,146,172,72,0,13,17,0,25,0,19,12,0,0,0,26,24,58,96,48,25,0,13.83042694,0,0,52.19482862,0,0,1.322910403,32.65183403,96.5653897,3.434610304,7.33197556,38.59470468,45.41751527,7.33197556,0,1.323828921
17,31,61901,2,17310619012,170310619012.00,1086,30.9,533,30.2,553,35.3,1086,740,17,0,246,0,0,0,83,67382,777,777,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,35,66,381,220,24,15,72,0,0,15,0,0,21,35,35,10,116,58,66,54,15,79,68.13996317,1.565377532,0,22.6519337,0,0,0,7.642725599,100,0,0,8.178438662,59.72738538,27.26146221,2.973977695,1.858736059
17,31,840100,2,17318401002,170318401002.00,2301,43,1162,32.9,1139,43.8,2301,581,0,0,1459,0,0,0,261,46250,1178,1093,85,1604,140,0,0,0,0,9,0,39,47,0,0,10,8,8,74,512,28,5,165,63,401,77,18,0,54,23,88,55,0,34,71,16,52,119,26,70,47,33,31,3,25.24989135,0,0,63.40721425,0,0,0,11.34289439,92.78438031,7.215619694,20.88528678,33.66583541,39.52618454,4.800498753,1.122194514,0
17,31,823605,3,17318236053,170318236053.00,669,55.3,282,57.7,387,44.6,669,449,145,0,0,0,0,0,75,43804,302,302,0,529,13,0,0,0,0,0,0,0,0,0,7,14,11,16,0,135,13,67,92,17,87,57,0,0,36,9,33,0,20,10,24,46,26,58,0,39,0,0,0,11,67.11509716,21.67414051,0,0,0,0,0,11.21076233,100,0,11.53119093,27.97731569,49.71644612,10.77504726,0,0
17,31,440201,1,17314402011,170314402011.00,1199,46.2,386,19.4,813,55.1,1199,0,1199,0,0,0,0,0,0,35268,629,570,59,880,0,0,0,0,0,0,0,0,0,0,0,0,53,74,0,169,0,30,289,25,140,47,31,22,118,58,46,25,26,0,79,0,0,117,25,20,0,0,22,22,0,100,0,0,0,0,0,0,90.6200318,9.379968203,14.43181818,19.20454545,55,5.340909091,3.522727273,2.5
17,31,804901,6,17318049016,170318049016.00,898,43.7,408,49.5,490,36.6,898,837,0,0,14,0,0,0,47,123393,570,555,15,599,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,169,0,0,48,39,179,151,0,0,0,0,0,0,13,0,0,0,0,13,32,34,68,29,43,70,93.20712695,0,0,1.559020045,0,0,0,5.233853007,97.36842105,2.631578947,2.170283806,28.21368948,44.40734558,25.20868114,0,0
17,31,32100,3,17310321003,170310321003.00,1726,40.8,765,44.1,961,40.5,1726,1209,4,0,193,0,0,37,283,48985,898,898,0,1568,0,0,0,0,0,0,0,0,0,2,0,2,4,0,35,292,0,56,125,188,797,44,23,0,162,56,162,24,0,0,22,27,117,91,51,25,118,83,30,77,70.04634994,0.23174971,0,11.18192352,0,0,2.14368482,16.396292,100,0,2.742346939,18.62244898,74.3622449,2.806122449,1.466836735,0
17,31,824503,2,17318245032,170318245032.00,1444,40.3,559,34.7,885,43.8,1444,1153,0,0,52,0,0,0,239,60988,817,765,52,1160,8,0,0,0,0,0,0,0,0,0,0,0,56,0,67,182,31,89,405,64,226,32,0,0,42,37,36,36,20,38,57,0,18,28,134,25,37,33,117,0,79.84764543,0,0,3.601108033,0,0,0,16.55124654,93.63525092,6.364749082,11.29310345,18.36206897,67.5862069,2.75862069,0,0
17,31,252000,3,17312520003,170312520003.00,1759,34.7,959,28.6,800,41.5,1759,35,1638,0,0,0,0,0,86,50238,847,786,61,1439,0,0,0,0,0,0,4,0,0,0,135,12,5,83,5,426,12,120,398,47,65,127,0,0,171,0,48,0,40,0,0,54,30,71,67,60,17,114,22,0,1.989766913,93.12109153,0,0,0,0,0,4.889141558,92.79811098,7.20188902,16.9562196,30.43780403,43.78040306,8.825573315,0,0
17,31,230600,5,17312306005,170312306005.00,1987,23.6,1143,23.4,844,30,1987,43,281,0,0,0,0,27,1636,43889,860,716,144,961,20,0,0,21,0,30,40,34,47,0,48,3,36,8,87,225,0,54,87,78,51,24,25,43,87,0,0,15,34,0,57,61,0,33,63,41,42,0,0,51,2.164066432,14.1419225,0,0,0,0,1.358832411,82.33517866,83.25581395,16.74418605,38.91779396,23.41311134,28.09573361,2.497398543,2.601456816,4.474505723
17,31,560200,2,17315602002,170315602002.00,63,42.3,37,21.9,26,42.5,63,8,0,0,0,0,0,0,55,-666666666,37,26,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,12.6984127,0,0,0,0,0,0,87.3015873,70.27027027,29.72972973,0,50,23.52941176,26.47058824,0,0
17,31,561000,2,17315610002,170315610002.00,1144,39.8,508,35.8,636,41.6,1144,369,0,0,0,0,0,0,775,127417,620,620,0,774,13,0,0,0,0,0,0,0,13,0,0,0,18,0,71,273,41,65,50,17,126,87,0,0,17,0,23,20,0,0,18,0,0,18,0,14,17,80,52,24,32.25524476,0,0,0,0,0,0,67.74475524,100,0,14.85788114,40.56847545,33.33333333,11.24031008,0,0
17,31,820201,1,17318202011,170318202011.00,1792,48.6,956,47,836,57.1,1792,1350,0,0,16,0,0,194,232,61544,899,791,108,1364,45,0,0,0,0,0,0,0,0,0,0,0,0,0,36,436,14,172,129,51,363,80,17,21,0,16,96,15,73,72,92,34,26,13,134,107,26,33,84,74,75.33482143,0,0,0.892857143,0,0,10.82589286,12.94642857,87.98665184,12.01334816,5.938416422,32.99120235,52.41935484,5.865102639,1.246334311,1.539589443
17,31,810800,1,17318108001,170318108001.00,1064,29.4,548,21.8,516,38.7,1064,471,0,0,107,0,0,49,437,56713,703,660,43,595,16,0,0,0,0,0,0,0,9,0,14,0,67,0,0,134,0,43,89,73,101,49,0,0,24,11,28,9,0,0,35,7,23,27,30,68,20,0,14,15,44.26691729,0,0,10.05639098,0,0,4.605263158,41.07142857,93.88335704,6.116642959,17.81512605,22.5210084,51.42857143,8.235294118,0,0
17,31,828702,3,17318287023,170318287023.00,1795,31.5,874,32.1,921,31.2,1795,241,1477,0,0,0,0,11,66,44432,882,723,159,1044,13,0,0,0,0,0,0,0,0,0,0,33,20,24,20,248,21,41,222,125,181,88,8,0,18,30,62,25,55,15,31,55,60,7,41,67,42,55,14,0,13.42618384,82.28412256,0,0,0,0,0.61281337,3.676880223,81.97278912,18.02721088,10.53639847,25.76628352,54.50191571,8.429118774,0.766283525,0
17,31,822102,4,17318221024,170318221024.00,553,36,267,35.2,286,52,553,204,97,0,73,0,29,0,150,49083,286,286,0,470,5,0,0,5,0,0,0,0,0,0,7,0,0,0,0,145,36,0,87,86,51,30,18,0,96,0,0,0,0,0,13,37,15,20,76,46,0,0,0,8,36.88969259,17.54068716,0,13.20072333,0,5.244122966,0,27.12477396,100,0,3.617021277,38.5106383,47.65957447,6.382978723,3.829787234,0
17,31,120300,3,17311203003,170311203003.00,1515,42.7,858,38.2,657,46.3,1515,1087,0,0,48,0,0,22,358,188917,727,696,31,964,15,0,0,0,0,0,0,0,0,9,0,0,0,11,37,31,17,29,207,51,337,131,89,0,0,0,10,23,21,21,0,10,21,0,22,0,79,16,38,224,71.74917492,0,0,3.168316832,0,0,1.452145215,23.63036304,95.73590096,4.264099037,7.468879668,4.979253112,64.73029046,13.58921162,9.232365145,0
17,31,810501,4,17318105014,170318105014.00,954,40.8,456,45.4,498,38.5,954,762,0,0,39,0,0,26,127,110375,461,461,0,689,39,0,0,0,0,0,0,0,0,0,0,10,10,0,30,184,8,50,58,74,140,51,23,12,10,0,18,0,0,23,0,0,0,49,10,45,50,16,61,51,79.87421384,0,0,4.088050314,0,0,2.725366876,13.31236897,100,0,12.91727141,27.86647315,46.73439768,7.40203193,3.338171263,1.741654572
17,31,430600,2,17314306002,170314306002.00,1378,42.1,580,33.8,798,42.8,1378,12,1354,0,9,0,0,3,0,40375,632,438,194,920,0,0,0,0,0,0,0,0,0,0,0,19,0,40,9,107,18,108,215,202,105,97,0,0,67,38,25,37,0,28,14,20,37,0,10,50,23,5,36,34,0.870827286,98.25834543,0,0.653120464,0,0,0.217706821,0,69.30379747,30.69620253,7.391304348,13.58695652,68.47826087,10.54347826,0,0
17,31,804608,1,17318046081,170318046081.00,1380,39.3,583,36.6,797,43.5,1380,796,24,0,236,0,0,41,283,85500,825,779,46,959,0,0,0,0,0,0,0,0,22,0,10,0,14,11,9,221,6,29,156,93,305,66,16,1,10,20,38,11,20,0,14,37,0,33,66,96,92,34,33,34,57.68115942,1.739130435,0,17.10144928,0,0,2.971014493,20.50724638,94.42424242,5.575757576,6.882168926,23.67049009,60.79249218,6.882168926,1.668404588,0.104275287
17,31,40202,1,17310402021,170310402021.00,1189,31.3,455,35.4,734,12.9,1189,955,0,0,132,0,0,0,102,128125,411,397,14,612,0,0,0,0,0,0,0,0,0,0,0,7,1,0,14,119,0,0,34,23,364,50,0,0,15,13,30,0,15,13,12,0,0,7,28,28,17,152,44,0,80.3195963,0,0,11.10176619,0,0,0,8.578637511,96.59367397,3.406326034,3.594771242,19.44444444,68.79084967,8.169934641,0,0
17,31,450300,3,17314503003,170314503003.00,1343,40.3,470,27.8,873,40.3,1343,0,1343,0,0,0,0,0,0,49688,483,379,104,884,0,0,0,0,0,0,0,0,0,0,0,0,7,85,23,247,9,84,236,20,142,26,5,0,71,27,10,14,7,59,0,0,12,70,57,0,26,11,25,8,0,100,0,0,0,0,0,0,78.4679089,21.5320911,13.00904977,28.95927602,54.52488688,2.941176471,0.56561086,0
17,31,770700,1,17317707001,170317707001.00,678,35.1,369,37.6,309,31.8,678,419,5,0,17,0,0,0,237,48750,449,431,18,489,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,96,5,41,91,30,167,29,5,0,17,17,29,29,0,35,4,27,8,40,45,44,29,0,5,0,61.79941003,0.737463127,0,2.507374631,0,0,0,34.95575221,95.99109131,4.008908686,5.112474438,20.65439673,67.2801636,5.930470348,1.022494888,0
17,31,251200,4,17312512004,170312512004.00,1412,32.5,809,32,603,46.4,1412,22,948,0,0,0,0,0,442,41944,601,399,202,879,0,0,0,0,0,0,0,0,40,0,36,47,29,84,29,273,24,0,250,17,41,9,0,0,12,29,9,37,27,20,24,36,52,29,64,9,0,18,0,6,1.558073654,67.1388102,0,0,0,0,0,31.30311615,66.38935108,33.61064892,30.14789534,33.7883959,35.03981797,1.023890785,0,0
17,31,672000,2,17316720002,170316720002.00,1229,31.5,426,45.5,803,31.2,1229,0,1174,0,0,0,0,55,0,55932,557,434,123,773,0,0,0,0,0,0,0,0,0,0,38,7,0,50,44,134,12,15,111,115,167,70,0,10,7,7,68,54,0,8,0,11,0,85,9,17,39,9,0,37,0,95.52481692,0,0,0,0,4.475183076,0,77.91741472,22.08258528,17.98188875,18.88745149,52.78137128,9.055627426,0,1.293661061
17,31,815200,2,17318152002,170318152002.00,746,44,475,41.5,271,52.3,746,146,0,0,0,0,0,0,600,68281,484,484,0,575,55,0,0,0,15,0,0,0,15,0,0,0,0,0,31,236,58,19,73,15,45,0,13,0,0,6,52,0,0,15,0,32,0,16,16,44,22,0,8,41,19.57104558,0,0,0,0,0,0,80.42895442,100,0,20.17391304,51.13043478,26.43478261,0,2.260869565,0
17,31,221600,1,17312216001,170312216001.00,1415,33,734,33.2,681,32.8,1415,1180,10,0,33,0,0,40,152,128472,1036,1016,20,1174,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,120,9,12,37,60,500,302,84,30,11,42,9,10,16,11,7,8,10,7,55,78,73,69,63,212,83.39222615,0.706713781,0,2.332155477,0,0,2.826855124,10.74204947,98.06949807,1.930501931,1.703577513,10.98807496,51.87393526,25.72402044,7.155025554,2.555366269
17,31,650500,1,17316505001,170316505001.00,1573,27.7,974,27.3,599,34.4,1573,158,0,0,0,0,13,0,1402,74142,713,604,109,894,7,0,0,0,0,0,0,0,157,0,46,0,16,0,0,324,130,47,26,44,78,13,0,6,21,8,12,49,0,0,0,13,0,57,51,46,27,52,51,0,10.04450095,0,0,0,0,0.826446281,0,89.12905277,84.71248247,15.28751753,25.27964206,50.78299776,21.81208054,1.454138702,0,0.67114094
17,31,820101,5,17318201015,170318201015.00,980,45.4,490,52.1,490,39.8,980,868,0,0,55,0,0,57,0,179063,474,460,14,745,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,56,0,56,42,74,291,98,73,27,0,14,0,0,0,13,0,0,0,13,14,56,16,14,113,122,88.57142857,0,0,5.612244898,0,0,5.816326531,0,97.0464135,2.953586498,3.758389262,7.516778523,62.14765101,13.15436242,9.798657718,3.624161074
17,31,824800,2,17318248002,170318248002.00,1690,33.5,895,26.7,795,46.1,1690,711,507,0,15,0,0,0,457,50588,869,792,77,1107,70,0,0,0,12,0,0,11,0,0,0,0,0,0,13,337,53,55,96,177,270,13,0,0,41,14,0,13,14,133,59,0,13,51,55,152,12,19,9,13,42.07100592,30,0,0.887573964,0,0,0,27.04142012,91.13924051,8.860759494,9.575429088,35.2303523,54.01987353,1.174345077,0,0
17,31,825503,4,17318255034,170318255034.00,1586,42.1,690,27.4,896,53.3,1586,0,1539,0,0,0,47,0,0,90423,660,593,67,1211,0,0,0,0,0,6,0,0,0,0,0,0,0,12,21,252,17,36,136,53,505,154,0,19,71,36,0,0,16,33,0,16,0,31,27,120,160,0,51,0,0,97.03656999,0,0,0,2.963430013,0,0,89.84848485,10.15151515,3.220478943,22.21304707,60.2807597,12.71676301,0,1.56895128
17,31,490500,1,17314905001,170314905001.00,1007,36,416,35.8,591,36.1,1007,48,880,0,28,0,0,29,22,59297,415,311,104,612,10,0,0,0,0,0,0,0,0,12,0,0,0,35,23,165,0,31,146,18,145,18,0,9,31,35,6,0,0,7,19,16,23,38,25,71,40,8,0,13,4.766633565,87.38828203,0,2.780536246,0,0,2.879841112,2.184707051,74.93975904,25.06024096,13.07189542,26.96078431,55.55555556,2.941176471,0,1.470588235
17,31,827901,1,17318279011,170318279011.00,1003,45.8,444,46.4,559,45.7,1003,46,890,0,0,0,21,46,0,102969,559,496,63,729,8,0,0,0,0,0,0,0,0,0,0,0,4,0,17,167,5,0,166,21,148,167,26,0,12,4,0,18,0,28,5,0,0,53,5,48,57,17,70,43,4.586241276,88.7337986,0,0,0,2.093718843,4.586241276,0,88.72987478,11.27012522,3.978052126,23.59396433,45.95336077,22.90809328,3.566529492,0
17,31,710800,4,17317108004,170317108004.00,721,38.6,324,18.5,397,48.2,721,0,721,0,0,0,0,0,0,14896,117,117,0,455,20,0,0,0,0,0,0,0,0,0,50,0,0,32,0,29,0,28,119,71,82,24,0,0,43,117,41,17,0,66,0,0,0,0,0,0,12,0,20,0,0,100,0,0,0,0,0,0,100,0,22.41758242,6.373626374,65.93406593,5.274725275,0,0
17,31,30500,1,17310305001,170310305001.00,1345,35.1,738,34.6,607,36.4,1345,882,128,0,79,0,27,113,116,131181,1113,1113,0,1186,18,0,0,0,0,0,0,0,0,0,0,0,27,19,0,36,27,0,79,112,479,312,17,60,21,0,0,0,0,0,37,0,64,0,21,100,38,98,90,110,65.57620818,9.516728625,0,5.873605948,0,2.007434944,8.401486989,8.624535316,100,0,5.396290051,5.311973019,56.49241147,26.306914,1.433389545,5.059021922
17,31,430200,5,17314302005,170314302005.00,1632,39.9,526,53.4,1106,39.6,1632,38,1594,0,0,0,0,0,0,-666666666,756,624,132,1288,0,0,0,0,0,0,0,0,0,0,0,96,0,0,81,267,83,21,516,12,148,50,14,0,411,38,15,152,0,14,43,0,51,50,0,80,24,0,0,0,2.328431373,97.67156863,0,0,0,0,0,0,82.53968254,17.46031746,13.74223602,27.17391304,54.11490683,3.881987578,1.086956522,0
17,31,243000,2,17312430002,170312430002.00,1306,33.5,663,32.8,643,34.1,1306,826,8,0,62,0,0,32,378,83958,1036,970,66,1019,7,0,0,0,0,0,0,6,53,0,0,26,0,0,8,105,6,18,111,86,341,188,48,16,0,9,0,28,15,0,36,7,16,60,79,116,84,72,24,66,63.24655436,0.612557427,0,4.747320061,0,0,2.450229709,28.94333844,93.62934363,6.370656371,9.813542689,10.89303238,54.56329735,18.44946026,4.710500491,1.57016683
17,31,50200,1,17310502001,170310502001.00,1215,34.6,551,30.9,664,34.6,1215,1134,0,0,30,0,0,0,51,128421,581,581,0,687,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,94,0,0,42,13,287,195,0,14,0,0,29,0,0,13,10,29,0,0,14,64,31,19,40,145,93.33333333,0,0,2.469135802,0,0,0,4.197530864,100,0,6.113537118,13.68267831,49.78165939,28.38427948,0,2.037845706
17,31,843000,2,17318430002,170318430002.00,1126,29.8,627,20.1,499,39.1,1126,0,1091,0,0,0,0,0,35,27599,439,404,35,644,11,0,0,0,0,0,0,0,11,0,30,14,45,56,29,183,34,24,85,37,66,19,0,0,64,52,36,0,71,29,32,12,0,0,6,59,0,0,6,6,0,96.89165187,0,0,0,0,0,3.108348135,92.02733485,7.972665148,30.43478261,33.69565217,32.91925466,2.950310559,0,0
17,31,817600,1,17318176001,170318176001.00,1397,26.9,684,22.3,713,29.5,1397,44,903,15,0,0,0,0,435,54762,711,548,163,822,0,0,0,0,0,0,0,0,0,10,9,0,0,54,78,356,40,74,97,44,21,29,10,0,51,0,9,32,0,11,43,11,10,61,64,59,29,20,10,0,3.149606299,64.6385111,1.07372942,0,0,0,0,31.13815319,77.0745429,22.9254571,18.36982968,48.17518248,28.71046229,3.527980535,1.216545012,0
17,31,510100,2,17315101002,170315101002.00,1889,36.5,842,34.8,1047,36.8,1889,175,264,0,0,0,0,0,1450,43796,920,775,145,1167,32,0,0,0,8,0,25,0,8,11,95,4,71,63,14,345,26,25,252,48,133,0,7,0,23,90,70,29,11,50,11,27,12,49,83,66,32,0,36,7,9.264160932,13.97564849,0,0,0,0,0,76.76019058,84.23913043,15.76086957,28.36332476,31.79091688,39.24592973,0,0.59982862,0
17,31,190100,1,17311901001,170311901001.00,2453,35.2,1217,36.1,1236,33.2,2453,238,31,0,58,0,0,0,2126,41103,1305,1263,42,1633,57,6,0,13,0,24,13,0,113,0,29,59,42,47,64,409,140,179,98,83,167,75,9,6,36,79,73,77,30,63,38,25,48,91,58,75,31,25,50,8,9.702405218,1.263758663,0,2.364451692,0,0,0,86.66938443,96.7816092,3.218390805,28.59767299,33.61910594,32.27189222,4.592774036,0.551132884,0.367421923
17,31,827801,1,17318278011,170318278011.00,675,51.8,320,58.7,355,46.5,675,196,472,0,0,0,0,3,4,68750,352,325,27,538,0,0,0,0,0,0,0,0,0,0,16,0,6,21,10,177,6,6,87,37,71,72,0,29,0,0,0,0,0,0,59,10,0,0,69,27,9,20,10,26,29.03703704,69.92592593,0,0,0,0,0.444444444,0.592592593,92.32954545,7.670454545,9.851301115,34.01486989,37.3605948,13.38289963,0,5.390334572
17,31,240900,1,17312409001,170312409001.00,981,37.6,558,41.7,423,32.1,981,307,99,0,88,0,0,24,463,42717,526,508,18,762,27,0,0,0,0,0,11,0,15,1,16,6,11,0,23,141,5,17,109,66,190,74,39,11,85,45,15,40,18,11,17,35,6,14,38,54,39,0,58,15,31.29459735,10.09174312,0,8.970438328,0,0,2.44648318,47.19673802,96.57794677,3.422053232,14.43569554,19.16010499,50.1312336,9.711286089,5.118110236,1.443569554
17,31,620200,1,17316202001,170316202001.00,1015,34.5,497,34.3,518,34.7,1015,272,0,0,50,0,0,0,693,75859,559,553,6,709,47,0,0,0,0,20,9,7,32,2,39,0,0,0,51,147,0,112,73,47,106,9,8,0,18,24,24,15,13,7,7,5,5,33,10,78,11,56,25,2,26.79802956,0,0,4.926108374,0,0,0,68.27586207,98.92665474,1.073345259,29.19605078,20.73342736,47.67277856,1.269393512,1.128349788,0
17,31,151100,3,17311511003,170311511003.00,1173,39.6,570,38.6,603,41.4,1173,370,10,0,56,0,0,0,737,64931,669,645,24,777,0,0,0,0,0,0,0,16,14,10,21,0,23,46,0,252,26,45,102,86,93,33,10,0,0,0,33,10,0,29,44,11,9,0,59,40,43,22,21,21,31.543052,0.852514919,0,4.774083546,0,0,0,62.83034953,96.41255605,3.587443946,16.73101673,35.77863578,41.95624196,4.247104247,1.287001287,0
17,31,241000,1,17312410001,170312410001.00,1227,29.1,689,28.5,538,31.2,1227,411,122,0,55,0,6,23,610,78333,802,771,31,860,7,0,0,0,0,0,11,0,15,0,0,0,29,7,13,124,30,40,64,79,281,154,6,0,34,21,9,21,12,23,24,10,0,4,64,60,41,71,42,18,33.49633252,9.942950285,0,4.482477588,0,0.488997555,1.874490628,49.71475143,96.13466334,3.865336658,9.534883721,17.90697674,53.95348837,17.90697674,0.697674419,0
17,31,821401,3,17318214013,170318214013.00,801,33,214,34.5,587,32.9,801,39,712,0,0,0,0,40,10,31818,424,409,15,578,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,159,58,30,122,122,53,27,0,0,16,0,46,17,54,55,0,34,19,27,0,25,53,0,0,0,4.868913858,88.88888889,0,0,0,0,4.993757803,1.248439451,96.46226415,3.537735849,1.211072664,37.5432526,56.57439446,4.671280277,0,0
17,31,802701,2,17318027012,170318027012.00,1591,36.4,870,35.3,721,37.6,1591,1006,0,0,277,0,17,10,281,72733,703,695,8,1012,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,218,0,32,155,96,252,179,18,11,18,9,12,0,17,44,17,15,16,60,104,36,26,31,28,113,63.23067253,0,0,17.41043369,0,1.068510371,0.628535512,17.66184789,98.86201991,1.137980085,5.039525692,21.54150198,52.86561265,17.68774704,1.778656126,1.086956522
17,31,520200,2,17315202002,170315202002.00,734,50.3,339,51.8,395,42.7,734,106,1,0,15,0,0,0,612,39479,334,334,0,507,34,0,0,0,0,0,0,0,36,30,29,0,25,0,24,154,0,19,43,30,50,33,0,0,0,27,34,0,39,12,24,29,15,0,0,18,6,58,0,0,14.44141689,0.136239782,0,2.04359673,0,0,0,83.37874659,100,0,35.10848126,30.37475345,28.00788955,6.50887574,0,0
17,31,691500,1,17316915001,170316915001.00,582,38.5,233,48.6,349,34.1,582,11,544,0,0,0,0,0,27,-666666666,219,175,44,404,0,0,0,0,0,0,0,6,0,0,0,0,0,26,47,120,21,42,64,0,54,18,6,0,114,24,7,7,15,13,0,0,21,0,19,31,0,21,0,0,1.890034364,93.47079038,0,0,0,0,0,4.639175258,79.9086758,20.0913242,19.55445545,34.9009901,39.6039604,4.455445545,1.485148515,0
17,31,824400,1,17318244001,170318244001.00,1968,52.8,850,51.2,1118,55.4,1968,1048,627,0,23,12,0,0,258,39080,776,728,48,1603,49,0,0,0,6,7,0,0,6,5,51,6,15,15,49,554,47,123,357,118,148,47,0,0,82,49,64,49,40,57,57,12,35,23,94,101,52,31,11,0,53.25203252,31.8597561,0,1.168699187,0.609756098,0,0,13.1097561,93.81443299,6.18556701,13.03805365,37.49220212,46.53774173,2.932002495,0,0
17,31,824702,2,17318247022,170318247022.00,2144,34.6,1223,30.6,921,40.5,2144,1518,188,0,0,0,0,46,392,51270,950,936,14,1373,12,0,0,0,0,0,0,0,11,19,58,6,57,4,70,413,91,61,169,241,119,42,0,0,118,26,10,15,0,39,0,8,78,108,13,90,46,27,56,18,70.80223881,8.768656716,0,0,0,0,2.145522388,18.28358209,98.52631579,1.473684211,17.26147123,36.70793882,42.97159505,3.058994902,0,0
17,31,837400,1,17318374001,170318374001.00,918,40.7,472,40.8,446,38.6,918,53,833,0,0,0,0,32,0,42679,439,373,66,662,0,0,0,0,0,0,0,0,0,0,0,43,52,68,37,154,7,22,56,130,50,38,0,5,72,21,22,18,7,7,19,28,0,6,30,64,31,0,5,6,5.773420479,90.74074074,0,0,0,0,3.48583878,0,84.96583144,15.03416856,30.21148036,24.32024169,38.97280967,5.740181269,0,0.755287009
17,31,824113,3,17318241133,170318241133.00,4578,40.8,2339,36.6,2239,48.2,4578,3370,25,0,300,24,34,103,722,103869,2309,2274,35,2992,92,0,0,0,0,0,0,0,0,0,50,0,0,28,218,479,63,240,307,148,1052,270,31,14,0,29,16,116,43,138,0,17,33,14,124,143,150,243,198,170,73.61293141,0.546089996,0,6.553079948,0.524246396,0.742682394,2.249890782,15.77107907,98.48419229,1.515807709,12.96791444,18.11497326,58.38903743,9.024064171,1.036096257,0.467914439
17,31,301701,1,17313017011,170313017011.00,1441,28.9,946,28.9,495,31.2,1441,4,1,0,0,0,0,0,1436,31445,682,657,25,838,83,0,0,0,0,22,0,0,15,0,0,16,0,18,33,303,53,120,105,35,17,18,0,0,0,18,59,76,27,32,0,0,58,44,0,15,18,23,0,27,0.27758501,0.069396253,0,0,0,0,0,99.65301874,96.33431085,3.66568915,22.3150358,42.48210024,33.0548926,2.14797136,0,0
17,31,822500,3,17318225003,170318225003.00,1102,42.3,510,30,592,44.7,1102,545,163,0,42,0,0,0,352,62692,418,346,72,780,44,0,0,0,0,0,0,0,0,0,0,23,47,0,10,109,28,23,192,92,135,39,38,0,101,9,0,0,40,22,0,9,0,8,52,27,54,36,11,11,49.45553539,14.79128857,0,3.811252269,0,0,0,31.94192377,82.77511962,17.22488038,15.8974359,17.56410256,56.66666667,5,4.871794872,0
17,31,821101,4,17318211014,170318211014.00,1220,34.9,685,29.2,535,36.4,1220,833,0,0,27,0,0,59,301,59792,578,487,91,715,26,0,0,0,0,0,0,21,0,0,12,0,14,22,12,293,43,45,120,25,64,8,0,10,9,9,21,29,0,46,7,22,9,20,63,73,17,0,17,0,68.27868852,0,0,2.213114754,0,0,4.836065574,24.67213115,84.25605536,15.74394464,14.96503497,46.99300699,35.52447552,1.118881119,0,1.398601399
17,31,823602,3,17318236023,170318236023.00,2244,46.5,1221,36.5,1023,57.4,2244,1843,2,2,108,0,0,0,289,68421,1339,1339,0,1816,13,0,0,0,0,13,0,0,0,0,0,12,18,61,36,514,64,114,221,301,424,12,13,0,0,136,16,38,64,66,19,57,18,69,98,141,143,41,90,24,82.13012478,0.08912656,0.08912656,4.812834225,0,0,0,12.87878788,100,0,8.425110132,31.82819383,58.37004405,0.660792952,0.715859031,0
